timestamp,timestamp_iso,dpid,port,role,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_dropped,tx_dropped,byte_delta,packet_delta,drop_delta,throughput_bps,port_bw_mbps,load,loss
1780246447.228371,2026-06-01T00:54:07,16,1,data_access,51438,5018,636,47,0,0,0,0,0,0.0,1000,0.0,0.0
1780246447.2417006,2026-06-01T00:54:07,14,1,data_access,51125,5648,631,56,0,0,0,0,0,0.0,1000,0.0,0.0
1780246447.274765,2026-06-01T00:54:07,15,1,data_access,51125,5648,631,56,0,0,0,0,0,0.0,1000,0.0,0.0
1780246447.2883568,2026-06-01T00:54:07,8,1,teaching_ap,49870,6304,613,64,0,0,0,0,0,0.0,100,0.0,0.0
1780246447.312992,2026-06-01T00:54:07,5,1,teaching_ap,454716,753465066,1384,498526,0,0,0,0,0,0.0,100,0.0,0.0
1780246447.3314269,2026-06-01T00:54:07,11,1,dorm_ap,50097,6278,616,65,0,0,0,0,0,0.0,100,0.0,0.0
1780246447.3453546,2026-06-01T00:54:07,12,1,dorm_ap,49825,6514,613,67,0,0,0,0,0,0.0,100,0.0,0.0
1780246447.3762236,2026-06-01T00:54:07,6,1,teaching_ap,745883534,418793,493974,899,0,0,0,0,0,0.0,100,0.0,0.0
1780246447.439419,2026-06-01T00:54:07,9,1,dorm_ap,476729,783503668,1421,518357,0,0,0,0,0,0.0,100,0.0,0.0
1780246457.1172197,2026-06-01T00:54:17,6,1,teaching_ap,745883534,418793,493974,899,0,0,0,0,0,0.0,100,0.0,0.0
1780246457.155563,2026-06-01T00:54:17,10,1,dorm_ap,775600204,438621,513624,903,0,0,0,0,0,0.0,100,0.0,0.0
1780246457.1931956,2026-06-01T00:54:17,14,1,data_access,51125,5648,631,56,0,0,0,0,0,0.0,1000,0.0,0.0
1780246457.2445204,2026-06-01T00:54:17,13,1,data_access,50716,6035,626,61,0,0,0,0,0,0.0,1000,0.0,0.0
1780246457.2728305,2026-06-01T00:54:17,9,1,dorm_ap,476729,783503668,1421,518357,0,0,0,0,0,0.0,100,0.0,0.0
1780246457.29899,2026-06-01T00:54:17,5,1,teaching_ap,454716,753465066,1384,498526,0,0,0,0,0,0.0,100,0.0,0.0
1780246457.306291,2026-06-01T00:54:17,11,1,dorm_ap,50097,6278,616,65,0,0,0,0,0,0.0,100,0.0,0.0
1780246457.3151033,2026-06-01T00:54:17,8,1,teaching_ap,49870,6304,613,64,0,0,0,0,0,0.0,100,0.0,0.0
1780246457.3277912,2026-06-01T00:54:17,15,1,data_access,51125,5648,631,56,0,0,0,0,0,0.0,1000,0.0,0.0
1780246457.3644116,2026-06-01T00:54:17,7,1,teaching_ap,50279,5743,622,60,0,0,0,0,0,0.0,100,0.0,0.0
1780246457.3716176,2026-06-01T00:54:17,16,1,data_access,51438,5018,636,47,0,0,0,0,0,0.0,1000,0.0,0.0
1780246457.3817365,2026-06-01T00:54:17,12,1,dorm_ap,49825,6514,613,67,0,0,0,0,0,0.0,100,0.0,0.0
1780246467.1238935,2026-06-01T00:54:27,6,1,teaching_ap,745883534,418793,493974,899,0,0,0,0,0,0.0,100,0.0,0.0
1780246467.1756566,2026-06-01T00:54:27,14,1,data_access,51125,5648,631,56,0,0,0,0,0,0.0,1000,0.0,0.0
1780246467.1867468,2026-06-01T00:54:27,13,1,data_access,50716,6035,626,61,0,0,0,0,0,0.0,1000,0.0,0.0
1780246467.194145,2026-06-01T00:54:27,10,1,dorm_ap,775600204,438621,513624,903,0,0,0,0,0,0.0,100,0.0,0.0
1780246467.2015667,2026-06-01T00:54:27,8,1,teaching_ap,49870,6304,613,64,0,0,0,0,0,0.0,100,0.0,0.0
1780246467.2198572,2026-06-01T00:54:27,15,1,data_access,51125,5648,631,56,0,0,0,0,0,0.0,1000,0.0,0.0
1780246467.2309945,2026-06-01T00:54:27,5,1,teaching_ap,454716,753465066,1384,498526,0,0,0,0,0,0.0,100,0.0,0.0
1780246467.2376013,2026-06-01T00:54:27,16,1,data_access,51438,5018,636,47,0,0,0,0,0,0.0,1000,0.0,0.0
1780246467.2456295,2026-06-01T00:54:27,7,1,teaching_ap,50279,5743,622,60,0,0,0,0,0,0.0,100,0.0,0.0
1780246467.2817318,2026-06-01T00:54:27,11,1,dorm_ap,50097,6278,616,65,0,0,0,0,0,0.0,100,0.0,0.0
1780246467.3228424,2026-06-01T00:54:27,12,1,dorm_ap,49825,6514,613,67,0,0,0,0,0,0.0,100,0.0,0.0
1780246467.3355813,2026-06-01T00:54:27,9,1,dorm_ap,476729,783503668,1421,518357,0,0,0,0,0,0.0,100,0.0,0.0
1780246477.1297143,2026-06-01T00:54:37,6,1,teaching_ap,745883534,418793,493974,899,0,0,0,0,0,0.0,100,0.0,0.0
1780246477.1667964,2026-06-01T00:54:37,11,1,dorm_ap,50097,6278,616,65,0,0,0,0,0,0.0,100,0.0,0.0
1780246477.1752794,2026-06-01T00:54:37,16,1,data_access,51438,5018,636,47,0,0,0,0,0,0.0,1000,0.0,0.0
1780246477.182814,2026-06-01T00:54:37,14,1,data_access,51125,5648,631,56,0,0,0,0,0,0.0,1000,0.0,0.0
1780246477.1906748,2026-06-01T00:54:37,8,1,teaching_ap,49870,6304,613,64,0,0,0,0,0,0.0,100,0.0,0.0
1780246477.2242315,2026-06-01T00:54:37,13,1,data_access,50716,6035,626,61,0,0,0,0,0,0.0,1000,0.0,0.0
1780246477.2378452,2026-06-01T00:54:37,5,1,teaching_ap,454716,753465066,1384,498526,0,0,0,0,0,0.0,100,0.0,0.0
1780246477.2674265,2026-06-01T00:54:37,7,1,teaching_ap,50279,5743,622,60,0,0,0,0,0,0.0,100,0.0,0.0
1780246477.2951508,2026-06-01T00:54:37,15,1,data_access,51125,5648,631,56,0,0,0,0,0,0.0,1000,0.0,0.0
1780246477.3227408,2026-06-01T00:54:37,9,1,dorm_ap,476729,783503668,1421,518357,0,0,0,0,0,0.0,100,0.0,0.0
1780246477.3370938,2026-06-01T00:54:37,12,1,dorm_ap,49825,6514,613,67,0,0,0,0,0,0.0,100,0.0,0.0
1780246477.3453462,2026-06-01T00:54:37,10,1,dorm_ap,775600204,438621,513624,903,0,0,0,0,0,0.0,100,0.0,0.0
1780246487.1403792,2026-06-01T00:54:47,6,1,teaching_ap,745883534,418793,493974,899,0,0,0,0,0,0.0,100,0.0,0.0
1780246487.2150126,2026-06-01T00:54:47,7,1,teaching_ap,50279,5743,622,60,0,0,0,0,0,0.0,100,0.0,0.0
1780246487.2342613,2026-06-01T00:54:47,13,1,data_access,50716,6035,626,61,0,0,0,0,0,0.0,1000,0.0,0.0
1780246487.2487926,2026-06-01T00:54:47,11,1,dorm_ap,50097,6278,616,65,0,0,0,0,0,0.0,100,0.0,0.0
1780246487.2562807,2026-06-01T00:54:47,5,1,teaching_ap,454716,753465066,1384,498526,0,0,0,0,0,0.0,100,0.0,0.0
1780246487.264284,2026-06-01T00:54:47,15,1,data_access,51125,5648,631,56,0,0,0,0,0,0.0,1000,0.0,0.0
1780246487.2725067,2026-06-01T00:54:47,8,1,teaching_ap,49870,6304,613,64,0,0,0,0,0,0.0,100,0.0,0.0
1780246487.283925,2026-06-01T00:54:47,10,1,dorm_ap,775600204,438621,513624,903,0,0,0,0,0,0.0,100,0.0,0.0
1780246487.2975044,2026-06-01T00:54:47,14,1,data_access,51125,5648,631,56,0,0,0,0,0,0.0,1000,0.0,0.0
1780246487.3047004,2026-06-01T00:54:47,12,1,dorm_ap,49825,6514,613,67,0,0,0,0,0,0.0,100,0.0,0.0
1780246487.3144877,2026-06-01T00:54:47,16,1,data_access,51438,5018,636,47,0,0,0,0,0,0.0,1000,0.0,0.0
1780246487.3299863,2026-06-01T00:54:47,9,1,dorm_ap,476729,783503668,1421,518357,0,0,0,0,0,0.0,100,0.0,0.0
1780246497.1434903,2026-06-01T00:54:57,6,1,teaching_ap,745883674,418793,493976,899,0,0,140,2,0,111.96516624797893,100,1.1196516624797894e-06,0.0
1780246497.1796114,2026-06-01T00:54:57,13,1,data_access,50856,6035,628,61,0,0,140,2,0,112.61544147165417,1000,1.1261544147165417e-07,0.0
1780246497.2058578,2026-06-01T00:54:57,14,1,data_access,51265,5648,633,56,0,0,140,2,0,113.03593673383872,1000,1.1303593673383872e-07,0.0
1780246497.2158034,2026-06-01T00:54:57,10,1,dorm_ap,775600344,438621,513626,903,0,0,140,2,0,112.76819580099217,100,1.1276819580099217e-06,0.0
1780246497.2291348,2026-06-01T00:54:57,8,1,teaching_ap,49940,6374,614,65,0,0,140,2,0,112.48788149265614,100,1.1248788149265613e-06,0.0
1780246497.2406528,2026-06-01T00:54:57,7,1,teaching_ap,50419,5743,624,60,0,0,140,2,0,111.7135636383448,100,1.117135636383448e-06,0.0
1780246497.2489674,2026-06-01T00:54:57,5,1,teaching_ap,454856,753465066,1386,498526,0,0,140,2,0,112.08196836227285,100,1.1208196836227285e-06,0.0
1780246497.2575736,2026-06-01T00:54:57,15,1,data_access,51265,5648,633,56,0,0,140,2,0,112.07520572340692,1000,1.1207520572340692e-07,0.0
1780246497.2660394,2026-06-01T00:54:57,12,1,dorm_ap,49895,6584,614,68,0,0,140,2,0,112.43468376590596,100,1.1243468376590595e-06,0.0
1780246497.2793844,2026-06-01T00:54:57,9,1,dorm_ap,476869,783503668,1423,518357,0,0,140,2,0,112.56962435419402,100,1.1256962435419403e-06,0.0
1780246497.2871878,2026-06-01T00:54:57,16,1,data_access,51578,5018,638,47,0,0,140,2,0,112.30659566952092,1000,1.1230659566952092e-07,0.0
1780246497.2963026,2026-06-01T00:54:57,11,1,dorm_ap,50237,6278,618,65,0,0,140,2,0,111.47040512325012,100,1.114704051232501e-06,0.0
1780246507.1489596,2026-06-01T00:55:07,6,1,teaching_ap,745883674,418793,493976,899,0,0,0,0,0,0.0,100,0.0,0.0
1780246507.206573,2026-06-01T00:55:07,12,1,dorm_ap,49895,6584,614,68,0,0,0,0,0,0.0,100,0.0,0.0
1780246507.2426214,2026-06-01T00:55:07,8,1,teaching_ap,49940,6374,614,65,0,0,0,0,0,0.0,100,0.0,0.0
1780246507.2570193,2026-06-01T00:55:07,5,1,teaching_ap,454856,753465066,1386,498526,0,0,0,0,0,0.0,100,0.0,0.0
1780246507.277358,2026-06-01T00:55:07,14,1,data_access,51265,5648,633,56,0,0,0,0,0,0.0,1000,0.0,0.0
1780246507.2988183,2026-06-01T00:55:07,15,1,data_access,51265,5648,633,56,0,0,0,0,0,0.0,1000,0.0,0.0
1780246507.3147478,2026-06-01T00:55:07,7,1,teaching_ap,50419,5743,624,60,0,0,0,0,0,0.0,100,0.0,0.0
1780246507.3333006,2026-06-01T00:55:07,10,1,dorm_ap,775600344,438621,513626,903,0,0,0,0,0,0.0,100,0.0,0.0
1780246507.357221,2026-06-01T00:55:07,13,1,data_access,50856,6035,628,61,0,0,0,0,0,0.0,1000,0.0,0.0
1780246507.3848808,2026-06-01T00:55:07,11,1,dorm_ap,50237,6278,618,65,0,0,0,0,0,0.0,100,0.0,0.0
1780246507.4000626,2026-06-01T00:55:07,9,1,dorm_ap,476869,783503668,1423,518357,0,0,0,0,0,0.0,100,0.0,0.0
1780246507.4227576,2026-06-01T00:55:07,16,1,data_access,51578,5018,638,47,0,0,0,0,0,0.0,1000,0.0,0.0
1780246517.159598,2026-06-01T00:55:17,6,1,teaching_ap,745883674,418793,493976,899,0,0,0,0,0,0.0,100,0.0,0.0
1780246517.2335892,2026-06-01T00:55:17,13,1,data_access,50856,6035,628,61,0,0,0,0,0,0.0,1000,0.0,0.0
1780246517.2753358,2026-06-01T00:55:17,15,1,data_access,51265,5648,633,56,0,0,0,0,0,0.0,1000,0.0,0.0
1780246517.3000066,2026-06-01T00:55:17,12,1,dorm_ap,49895,6584,614,68,0,0,0,0,0,0.0,100,0.0,0.0
1780246517.3240874,2026-06-01T00:55:17,14,1,data_access,51265,5648,633,56,0,0,0,0,0,0.0,1000,0.0,0.0
1780246517.354847,2026-06-01T00:55:17,5,1,teaching_ap,454856,753465066,1386,498526,0,0,0,0,0,0.0,100,0.0,0.0
1780246517.3955367,2026-06-01T00:55:17,8,1,teaching_ap,49940,6374,614,65,0,0,0,0,0,0.0,100,0.0,0.0
1780246517.4273038,2026-06-01T00:55:17,7,1,teaching_ap,50419,5743,624,60,0,0,0,0,0,0.0,100,0.0,0.0
1780246517.4362154,2026-06-01T00:55:17,11,1,dorm_ap,50237,6278,618,65,0,0,0,0,0,0.0,100,0.0,0.0
1780246517.4484534,2026-06-01T00:55:17,10,1,dorm_ap,775600344,438621,513626,903,0,0,0,0,0,0.0,100,0.0,0.0
1780246517.457587,2026-06-01T00:55:17,16,1,data_access,51578,5018,638,47,0,0,0,0,0,0.0,1000,0.0,0.0
1780246517.4812665,2026-06-01T00:55:17,9,1,dorm_ap,476869,783503668,1423,518357,0,0,0,0,0,0.0,100,0.0,0.0
1780246527.1645849,2026-06-01T00:55:27,6,1,teaching_ap,745883674,418793,493976,899,0,0,0,0,0,0.0,100,0.0,0.0
1780246527.1826525,2026-06-01T00:55:27,10,1,dorm_ap,775600344,438621,513626,903,0,0,0,0,0,0.0,100,0.0,0.0
1780246527.2027717,2026-06-01T00:55:27,13,1,data_access,50856,6035,628,61,0,0,0,0,0,0.0,1000,0.0,0.0
1780246527.2195668,2026-06-01T00:55:27,15,1,data_access,51265,5648,633,56,0,0,0,0,0,0.0,1000,0.0,0.0
1780246527.2360942,2026-06-01T00:55:27,14,1,data_access,51265,5648,633,56,0,0,0,0,0,0.0,1000,0.0,0.0
1780246527.2568836,2026-06-01T00:55:27,8,1,teaching_ap,49940,6374,614,65,0,0,0,0,0,0.0,100,0.0,0.0
1780246527.2723694,2026-06-01T00:55:27,7,1,teaching_ap,50419,5743,624,60,0,0,0,0,0,0.0,100,0.0,0.0
1780246527.2992666,2026-06-01T00:55:27,12,1,dorm_ap,49895,6584,614,68,0,0,0,0,0,0.0,100,0.0,0.0
1780246527.3198326,2026-06-01T00:55:27,16,1,data_access,51578,5018,638,47,0,0,0,0,0,0.0,1000,0.0,0.0
1780246527.33479,2026-06-01T00:55:27,5,1,teaching_ap,454856,753465066,1386,498526,0,0,0,0,0,0.0,100,0.0,0.0
1780246527.3488188,2026-06-01T00:55:27,11,1,dorm_ap,50237,6278,618,65,0,0,0,0,0,0.0,100,0.0,0.0
1780246527.361882,2026-06-01T00:55:27,9,1,dorm_ap,476869,783503668,1423,518357,0,0,0,0,0,0.0,100,0.0,0.0
1780246537.1719728,2026-06-01T00:55:37,6,1,teaching_ap,745883674,418793,493976,899,0,0,0,0,0,0.0,100,0.0,0.0
1780246537.2276947,2026-06-01T00:55:37,10,1,dorm_ap,775600344,438621,513626,903,0,0,0,0,0,0.0,100,0.0,0.0
1780246537.273968,2026-06-01T00:55:37,8,1,teaching_ap,49940,6374,614,65,0,0,0,0,0,0.0,100,0.0,0.0
1780246537.3130648,2026-06-01T00:55:37,13,1,data_access,50856,6035,628,61,0,0,0,0,0,0.0,1000,0.0,0.0
1780246537.3411026,2026-06-01T00:55:37,14,1,data_access,51265,5648,633,56,0,0,0,0,0,0.0,1000,0.0,0.0
1780246537.379716,2026-06-01T00:55:37,16,1,data_access,51578,5018,638,47,0,0,0,0,0,0.0,1000,0.0,0.0
1780246537.3998303,2026-06-01T00:55:37,11,1,dorm_ap,50237,6278,618,65,0,0,0,0,0,0.0,100,0.0,0.0
1780246537.431803,2026-06-01T00:55:37,12,1,dorm_ap,49895,6584,614,68,0,0,0,0,0,0.0,100,0.0,0.0
1780246537.4538758,2026-06-01T00:55:37,9,1,dorm_ap,476869,783503668,1423,518357,0,0,0,0,0,0.0,100,0.0,0.0
1780246537.4761658,2026-06-01T00:55:37,15,1,data_access,51265,5648,633,56,0,0,0,0,0,0.0,1000,0.0,0.0
1780246537.4929755,2026-06-01T00:55:37,7,1,teaching_ap,50419,5743,624,60,0,0,0,0,0,0.0,100,0.0,0.0
1780246537.524158,2026-06-01T00:55:37,5,1,teaching_ap,454856,753465066,1386,498526,0,0,0,0,0,0.0,100,0.0,0.0
1780246547.181154,2026-06-01T00:55:47,10,1,dorm_ap,775600344,438621,513626,903,0,0,0,0,0,0.0,100,0.0,0.0
1780246547.2195036,2026-06-01T00:55:47,13,1,data_access,50856,6035,628,61,0,0,0,0,0,0.0,1000,0.0,0.0
1780246547.2310433,2026-06-01T00:55:47,15,1,data_access,51265,5648,633,56,0,0,0,0,0,0.0,1000,0.0,0.0
1780246547.2500052,2026-06-01T00:55:47,14,1,data_access,51265,5648,633,56,0,0,0,0,0,0.0,1000,0.0,0.0
1780246547.2656033,2026-06-01T00:55:47,8,1,teaching_ap,49940,6374,614,65,0,0,0,0,0,0.0,100,0.0,0.0
1780246547.2796767,2026-06-01T00:55:47,5,1,teaching_ap,454856,753465066,1386,498526,0,0,0,0,0,0.0,100,0.0,0.0
1780246547.2883284,2026-06-01T00:55:47,7,1,teaching_ap,50419,5743,624,60,0,0,0,0,0,0.0,100,0.0,0.0
1780246547.2984,2026-06-01T00:55:47,12,1,dorm_ap,49895,6584,614,68,0,0,0,0,0,0.0,100,0.0,0.0
1780246547.3119454,2026-06-01T00:55:47,9,1,dorm_ap,476869,783503668,1423,518357,0,0,0,0,0,0.0,100,0.0,0.0
1780246547.3208623,2026-06-01T00:55:47,16,1,data_access,51578,5018,638,47,0,0,0,0,0,0.0,1000,0.0,0.0
1780246547.3308203,2026-06-01T00:55:47,11,1,dorm_ap,50237,6278,618,65,0,0,0,0,0,0.0,100,0.0,0.0
1780246547.3528116,2026-06-01T00:55:47,6,1,teaching_ap,745883674,418793,493976,899,0,0,0,0,0,0.0,100,0.0,0.0
1780246557.182724,2026-06-01T00:55:57,6,1,teaching_ap,745883674,418793,493976,899,0,0,0,0,0,0.0,100,0.0,0.0
1780246557.2145095,2026-06-01T00:55:57,13,1,data_access,50856,6035,628,61,0,0,0,0,0,0.0,1000,0.0,0.0
1780246557.242626,2026-06-01T00:55:57,10,1,dorm_ap,775600344,438621,513626,903,0,0,0,0,0,0.0,100,0.0,0.0
1780246557.2822611,2026-06-01T00:55:57,14,1,data_access,51265,5648,633,56,0,0,0,0,0,0.0,1000,0.0,0.0
1780246557.297081,2026-06-01T00:55:57,8,1,teaching_ap,49940,6374,614,65,0,0,0,0,0,0.0,100,0.0,0.0
1780246557.351664,2026-06-01T00:55:57,15,1,data_access,51265,5648,633,56,0,0,0,0,0,0.0,1000,0.0,0.0
1780246557.368456,2026-06-01T00:55:57,9,1,dorm_ap,476869,783503668,1423,518357,0,0,0,0,0,0.0,100,0.0,0.0
1780246557.3853757,2026-06-01T00:55:57,5,1,teaching_ap,454856,753465066,1386,498526,0,0,0,0,0,0.0,100,0.0,0.0
1780246557.428919,2026-06-01T00:55:57,7,1,teaching_ap,50419,5743,624,60,0,0,0,0,0,0.0,100,0.0,0.0
1780246557.4588625,2026-06-01T00:55:57,16,1,data_access,51578,5018,638,47,0,0,0,0,0,0.0,1000,0.0,0.0
1780246557.4670594,2026-06-01T00:55:57,11,1,dorm_ap,50237,6278,618,65,0,0,0,0,0,0.0,100,0.0,0.0
1780246557.506868,2026-06-01T00:55:57,12,1,dorm_ap,49895,6584,614,68,0,0,0,0,0,0.0,100,0.0,0.0
1780246567.1934674,2026-06-01T00:56:07,6,1,teaching_ap,745883674,418793,493976,899,0,0,0,0,0,0.0,100,0.0,0.0
1780246567.256704,2026-06-01T00:56:07,12,1,dorm_ap,49895,6584,614,68,0,0,0,0,0,0.0,100,0.0,0.0
1780246567.2795725,2026-06-01T00:56:07,16,1,data_access,51578,5018,638,47,0,0,0,0,0,0.0,1000,0.0,0.0
1780246567.2920556,2026-06-01T00:56:07,15,1,data_access,51265,5648,633,56,0,0,0,0,0,0.0,1000,0.0,0.0
1780246567.3055837,2026-06-01T00:56:07,5,1,teaching_ap,454856,753465066,1386,498526,0,0,0,0,0,0.0,100,0.0,0.0
1780246567.318541,2026-06-01T00:56:07,14,1,data_access,51265,5648,633,56,0,0,0,0,0,0.0,1000,0.0,0.0
1780246567.3304715,2026-06-01T00:56:07,11,1,dorm_ap,50237,6278,618,65,0,0,0,0,0,0.0,100,0.0,0.0
1780246567.3437738,2026-06-01T00:56:07,8,1,teaching_ap,49940,6374,614,65,0,0,0,0,0,0.0,100,0.0,0.0
1780246567.3543136,2026-06-01T00:56:07,9,1,dorm_ap,476869,783503668,1423,518357,0,0,0,0,0,0.0,100,0.0,0.0
1780246567.3677726,2026-06-01T00:56:07,13,1,data_access,50856,6035,628,61,0,0,0,0,0,0.0,1000,0.0,0.0
1780246567.3806806,2026-06-01T00:56:07,7,1,teaching_ap,50419,5743,624,60,0,0,0,0,0,0.0,100,0.0,0.0
1780246567.3935091,2026-06-01T00:56:07,10,1,dorm_ap,775600344,438621,513626,903,0,0,0,0,0,0.0,100,0.0,0.0
1780246577.2019453,2026-06-01T00:56:17,6,1,teaching_ap,745883674,418793,493976,899,0,0,0,0,0,0.0,100,0.0,0.0
1780246577.2218006,2026-06-01T00:56:17,13,1,data_access,50856,6035,628,61,0,0,0,0,0,0.0,1000,0.0,0.0
1780246577.2303886,2026-06-01T00:56:17,14,1,data_access,51265,5648,633,56,0,0,0,0,0,0.0,1000,0.0,0.0
1780246577.238932,2026-06-01T00:56:17,10,1,dorm_ap,775600344,438621,513626,903,0,0,0,0,0,0.0,100,0.0,0.0
1780246577.2522578,2026-06-01T00:56:17,15,1,data_access,51265,5648,633,56,0,0,0,0,0,0.0,1000,0.0,0.0
1780246577.2690597,2026-06-01T00:56:17,8,1,teaching_ap,49940,6374,614,65,0,0,0,0,0,0.0,100,0.0,0.0
1780246577.3083982,2026-06-01T00:56:17,11,1,dorm_ap,50237,6278,618,65,0,0,0,0,0,0.0,100,0.0,0.0
1780246577.3363369,2026-06-01T00:56:17,16,1,data_access,51578,5018,638,47,0,0,0,0,0,0.0,1000,0.0,0.0
1780246577.3514447,2026-06-01T00:56:17,12,1,dorm_ap,49895,6584,614,68,0,0,0,0,0,0.0,100,0.0,0.0
1780246577.3752477,2026-06-01T00:56:17,5,1,teaching_ap,454856,753465066,1386,498526,0,0,0,0,0,0.0,100,0.0,0.0
1780246577.3920503,2026-06-01T00:56:17,7,1,teaching_ap,50419,5743,624,60,0,0,0,0,0,0.0,100,0.0,0.0
1780246577.4353106,2026-06-01T00:56:17,9,1,dorm_ap,476869,783503668,1423,518357,0,0,0,0,0,0.0,100,0.0,0.0
1780246587.2085333,2026-06-01T00:56:27,6,1,teaching_ap,745883674,418793,493976,899,0,0,0,0,0,0.0,100,0.0,0.0
1780246587.277322,2026-06-01T00:56:27,10,1,dorm_ap,775600344,438621,513626,903,0,0,0,0,0,0.0,100,0.0,0.0
1780246587.319415,2026-06-01T00:56:27,14,1,data_access,51265,5648,633,56,0,0,0,0,0,0.0,1000,0.0,0.0
1780246587.3276181,2026-06-01T00:56:27,5,1,teaching_ap,454856,753465066,1386,498526,0,0,0,0,0,0.0,100,0.0,0.0
1780246587.3447268,2026-06-01T00:56:27,8,1,teaching_ap,49940,6374,614,65,0,0,0,0,0,0.0,100,0.0,0.0
1780246587.3741994,2026-06-01T00:56:27,11,1,dorm_ap,50237,6278,618,65,0,0,0,0,0,0.0,100,0.0,0.0
1780246587.3904185,2026-06-01T00:56:27,12,1,dorm_ap,49895,6584,614,68,0,0,0,0,0,0.0,100,0.0,0.0
1780246587.4060705,2026-06-01T00:56:27,13,1,data_access,50856,6035,628,61,0,0,0,0,0,0.0,1000,0.0,0.0
1780246587.4251049,2026-06-01T00:56:27,15,1,data_access,51265,5648,633,56,0,0,0,0,0,0.0,1000,0.0,0.0
1780246587.4334152,2026-06-01T00:56:27,7,1,teaching_ap,50419,5743,624,60,0,0,0,0,0,0.0,100,0.0,0.0
1780246587.444253,2026-06-01T00:56:27,9,1,dorm_ap,476869,783503668,1423,518357,0,0,0,0,0,0.0,100,0.0,0.0
1780246587.4526482,2026-06-01T00:56:27,16,1,data_access,51578,5018,638,47,0,0,0,0,0,0.0,1000,0.0,0.0
1780246597.2107892,2026-06-01T00:56:37,6,1,teaching_ap,745883674,418793,493976,899,0,0,0,0,0,0.0,100,0.0,0.0
1780246597.22742,2026-06-01T00:56:37,10,1,dorm_ap,775600344,438621,513626,903,0,0,0,0,0,0.0,100,0.0,0.0
1780246597.2992482,2026-06-01T00:56:37,14,1,data_access,51265,5648,633,56,0,0,0,0,0,0.0,1000,0.0,0.0
1780246597.327258,2026-06-01T00:56:37,16,1,data_access,51578,5018,638,47,0,0,0,0,0,0.0,1000,0.0,0.0
1780246597.3496535,2026-06-01T00:56:37,11,1,dorm_ap,50237,6278,618,65,0,0,0,0,0,0.0,100,0.0,0.0
1780246597.3676233,2026-06-01T00:56:37,8,1,teaching_ap,49940,6374,614,65,0,0,0,0,0,0.0,100,0.0,0.0
1780246597.403753,2026-06-01T00:56:37,15,1,data_access,51265,5648,633,56,0,0,0,0,0,0.0,1000,0.0,0.0
1780246597.43213,2026-06-01T00:56:37,7,1,teaching_ap,50419,5743,624,60,0,0,0,0,0,0.0,100,0.0,0.0
1780246597.4642353,2026-06-01T00:56:37,5,1,teaching_ap,454856,753465066,1386,498526,0,0,0,0,0,0.0,100,0.0,0.0
1780246597.5048351,2026-06-01T00:56:37,12,1,dorm_ap,49895,6584,614,68,0,0,0,0,0,0.0,100,0.0,0.0
1780246597.5215063,2026-06-01T00:56:37,13,1,data_access,50856,6035,628,61,0,0,0,0,0,0.0,1000,0.0,0.0
1780246597.5334837,2026-06-01T00:56:37,9,1,dorm_ap,476869,783503668,1423,518357,0,0,0,0,0,0.0,100,0.0,0.0
1780246607.2185628,2026-06-01T00:56:47,6,1,teaching_ap,745883674,418793,493976,899,0,0,0,0,0,0.0,100,0.0,0.0
1780246607.240634,2026-06-01T00:56:47,13,1,data_access,50856,6035,628,61,0,0,0,0,0,0.0,1000,0.0,0.0
1780246607.2579203,2026-06-01T00:56:47,14,1,data_access,51265,5648,633,56,0,0,0,0,0,0.0,1000,0.0,0.0
1780246607.2692003,2026-06-01T00:56:47,10,1,dorm_ap,775600344,438621,513626,903,0,0,0,0,0,0.0,100,0.0,0.0
1780246607.2859387,2026-06-01T00:56:47,8,1,teaching_ap,49940,6374,614,65,0,0,0,0,0,0.0,100,0.0,0.0
1780246607.3188577,2026-06-01T00:56:47,7,1,teaching_ap,50419,5743,624,60,0,0,0,0,0,0.0,100,0.0,0.0
1780246607.3510447,2026-06-01T00:56:47,11,1,dorm_ap,50237,6278,618,65,0,0,0,0,0,0.0,100,0.0,0.0
1780246607.3689907,2026-06-01T00:56:47,16,1,data_access,51578,5018,638,47,0,0,0,0,0,0.0,1000,0.0,0.0
1780246607.3772616,2026-06-01T00:56:47,12,1,dorm_ap,49895,6584,614,68,0,0,0,0,0,0.0,100,0.0,0.0
1780246607.3953342,2026-06-01T00:56:47,5,1,teaching_ap,454856,753465066,1386,498526,0,0,0,0,0,0.0,100,0.0,0.0
1780246607.4047143,2026-06-01T00:56:47,15,1,data_access,51265,5648,633,56,0,0,0,0,0,0.0,1000,0.0,0.0
1780246607.4338636,2026-06-01T00:56:47,9,1,dorm_ap,476869,783503668,1423,518357,0,0,0,0,0,0.0,100,0.0,0.0
1780246617.2285373,2026-06-01T00:56:57,16,1,data_access,51578,5018,638,47,0,0,0,0,0,0.0,1000,0.0,0.0
1780246617.2446582,2026-06-01T00:56:57,9,1,dorm_ap,476869,783503668,1423,518357,0,0,0,0,0,0.0,100,0.0,0.0
1780246617.273488,2026-06-01T00:56:57,6,1,teaching_ap,745883674,418793,493976,899,0,0,0,0,0,0.0,100,0.0,0.0
1780246617.3610823,2026-06-01T00:56:57,10,1,dorm_ap,775600344,438621,513626,903,0,0,0,0,0,0.0,100,0.0,0.0
